StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,PConsent,PConsent_4_TEXT,CConsentUnderstand,CConsent,Parent Instr,Country,State,City,CGender,CGender_4_TEXT,CAge,CEducation,PHispanic,CHispanic,PRace,CRace,PEthnicity,PEthnicity_7_TEXT,CEthnicity,CEthnicity_7_TEXT,PGeneration,PGeneration_4_TEXT,CGeneration,CGeneration_4_TEXT,PCountryYears,CCountryYears,CEnglish_1,CEnglish_2,CLanguages,CLanguageAbilities,Siblings,MaritalStatus,Referal Source,PCPRS-Conflict_1,PCPRS-Conflict_2,PCPRS-Conflict_3,PCPRS-Conflict_4,PCPRS-Conflict_5,PCPRS-Conflict_6,PCPRS-Conflict_7,PCPRS-Conflict_8,PSDQ_1,PSDQ_2,PSDQ_3,PAFD_1,PAFD_2,PAFD_3,PAFD_4,PAFD_5,PAFD_6,PAFD_7,PAFD_8,PAFD_9,PAFD_10,PLL-General_1,PLL-General_2,PLL-General_3,PLL-FreeResponse,PLL-WordsFreq_1,PLL-WordsFreq_2,PLL-WordsFreq_3,PLL-WordsFreq_4,PLL-TouchFreq_1,PLL-TouchFreq_2,PLL-TouchFreq_3,PLL-TouchFreq_4,PLL-GiftsFreq_1,PLL-GiftsFreq_2,PLL-GiftsFreq_3,PLL-GiftsFreq_4,PLL-Service Freq_1,PLL-Service Freq_2,PLL-Service Freq_3,PLL-Service Freq_4,PLL-TimeFreq_1,PLL-TimeFreq_2,PLL-TimeFreq_3,PLL-TimeFreq_4,PLL-FoodFreq_1,PLL-FoodFreq_2,PLL-FoodFreq_3,PLL-FoodFreq_4,CPrestudy-Instr,CAFD_1,CAFD_2,CAFD_3,CAFD_4,CAFD_5,CAFD_6,CAFD_7,CAFD_8,CAFD_9,CAFD_10,CLL-General_1,CLL-General_2,CLL-General_3,CLL-Free Response,CLL-WordsFreq_1,CLL-WordsFreq_2,CLL-WordsFreq_3,CLL-WordsFreq_4,CLL-TouchFreq_1,CLL-TouchFreq_2,CLL-TouchFreq_3,CLL-TouchFreq_4,CLL-GiftsFreq_1,CLL-GiftsFreq_2,CLL-GiftsFreq_3,CLL-GiftsFreq_4,CLL-ServiceFreq_1,CLL-ServiceFreq_2,CLL-ServiceFreq_3,CLL-ServiceFreq_4,CLL-TimeFreq_1,CLL-TimeFreq_2,CLL-TimeFreq_3,CLL-TimeFreq_4,CLL-FoodFreq_1,CLL-FoodFreq_2,CLL-FoodFreq_3,CLL-FoodFreq_4,CUnderstand-Check,PInfluence-Check,participant_id
2026-07-31 12:51:05,2026-07-31 13:00:17,IP Address,74,551,False,2026-08-07 13:00:22,R_7gbDeeqsXxUqfnh,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,NJ,Atlantic Highlands,Male,,6,1st Grade,No,No,White or Caucasian,"White or Caucasian,Asian",,,Pakistani,,Third-generation or beyond (I and both of my parents were born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}),,Third-generation or beyond (My child and both I and my partner were born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}),,50,6,Very well,Pretty well,None,Not at all,0,Married,"CSAAH ",Definitely does not apply,Definitely does not apply,Definitely does not apply,Not really,Applies somewhat,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Always,Always,Always,Always,Often,Often,Often,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,"Verbal acknowledgement, Hugs, kisses, attention",Always,Always,Always,Always,Always,Always,Always,Always,Often,Sometimes,Always,Often,Often,Often,Sometimes,Sometimes,Often,Often,Often,Often,Always,Always,Often,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64479624
2026-07-31 13:07:59,2026-07-31 13:09:26,IP Address,4,86,False,2026-08-07 13:09:33,R_6K7r3U72ltDZNw7,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39153470
2026-08-08 22:43:25,2026-08-08 22:44:14,IP Address,100,49,True,2026-08-08 22:44:15,R_1bHwd3X5irA3j8H,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.,I prefer not to participate (Can you please elaborate on why?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10736267
2026-08-09 07:59:34,2026-08-09 08:02:09,IP Address,100,155,True,2026-08-09 08:02:10,R_7Kmc87JSdxlsni0,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.,I prefer not to participate (Can you please elaborate on why?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31987808
2026-08-03 10:19:44,2026-08-03 10:23:31,IP Address,13,226,False,2026-08-10 10:23:37,R_9720E6cWjMSvhWX,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52513118
2026-08-03 11:27:36,2026-08-03 11:28:06,IP Address,9,30,False,2026-08-10 11:28:13,R_3TNSzvwphXm9ujx,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23472305
2026-08-09 20:25:11,2026-08-10 17:58:31,IP Address,100,77600,True,2026-08-10 17:58:31,R_5s1GWEDQFCH2gcF,qr,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Diamond Bar,Female,,9,3rd Grade,No,No,Asian,"Black or African American,Asian",Japanese,,Japanese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,29,9,Very well,Very well,Japanese,A little,Two step siblings,Divorced,Facebook post,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not really,Not really,Definitely does not apply,Not really,Not really,Certainly True,Somewhat True,Not True,Always,Always,Always,Often,Always,Often,Often,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"Physical touch and honest communication ",Always,Always,Always,Always,Often,Always,Often,Often,Sometimes,Sometimes,Often,Often,Often,Sometimes,Often,Sometimes,Often,Often,Sometimes,Often,Always,Always,Often,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Sometimes,Always,Often,Often,Often,Sometimes,Always,Always,Often,Strongly agree,Strongly agree,Agree,"Hugs and kisses, my mom saying I love you ",Always,Always,Always,Always,Always,Always,Always,Always,Often,Often,Always,Often,Always,Always,Always,Always,Always,Often,Often,Often,Always,Always,Always,Often,Fully understood all questions,None at all,61548481
2026-08-08 22:50:30,2026-08-08 22:59:04,IP Address,76,514,False,2026-08-15 22:59:05,R_6v1XFxvEQCdKHSG,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,CA,Walnut,Female,,8,3rd Grade,No,No,Asian,Asian,"Chinese,Filipino",,"Chinese,Filipino",,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,30,8,Very well,Very well,Chinese,A little,2,Married,Mia’s classmate parent,Applies somewhat,Definitely does not apply,Not really,"Neutral, not sure",Definitely applies,"Neutral, not sure","Neutral, not sure",Not really,Not True,Not True,Not True,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Agree,Agree,Disagree,Affection and providing for her,Often,Often,Sometimes,Never,Always,Always,Always,Always,Sometimes,Never,Always,Sometimes,Always,Sometimes,Sometimes,Always,Sometimes,Never,Often,Sometimes,Always,Always,Often,Sometimes,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91488155
2026-08-08 22:58:07,2026-08-08 22:59:02,IP Address,4,54,False,2026-08-15 22:59:06,R_3EFfaSRYtncNHff,qr,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30566679
2026-08-09 02:36:39,2026-08-09 02:38:59,IP Address,4,139,False,2026-08-16 02:39:01,R_1OvN8n9Xo9VdpPr,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71883946
2026-08-30 18:35:06,2026-08-30 18:48:36,IP Address,100,809,True,2026-08-30 18:48:36,R_5fkUnBN7hRLNFHG,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Fontana,Female,,11,6th Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,23,11,Very well,Very well,Korean,A little,2,Married,Referred to by Kryster and her family in parent get-together book club,Definitely does not apply,Definitely does not apply,Not really,Definitely does not apply,Not really,Definitely does not apply,Not really,Not really,Not True,Not True,Not True,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,"Cooking, cleaning, talking",Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Often,Often,Often,Always,Always,Always,Often,Sometimes,Sometimes,Often,Always,Always,Always,Always,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Often,Always,Always,Always,Always,Sometimes,Often,Always,Often,Sometimes,Strongly agree,Strongly agree,Agree,she cooks for me and takes me to places,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Always,Often,Always,Always,Always,Always,Often,Often,Always,Always,Always,Always,Often,Often,Fully understood all questions,None at all,81097640
2026-08-30 18:35:10,2026-08-30 18:48:39,IP Address,100,808,True,2026-08-30 18:48:39,R_6tlM9qDogC2WEUF,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Rialto,Male,,12,7th Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,35,12,Very well,Very well,Korean,Very well,0,Married,I’m in a book club with some friends and Kryster recommended it to us all,Definitely does not apply,Definitely does not apply,Not really,Not really,"Neutral, not sure",Not really,Not really,Definitely does not apply,Not True,Not True,Not True,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,I show love to my child by showing lots of affection.,Always,Always,Always,Always,Always,Always,Always,Often,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,She makes me food and gives me whatever I need for an activity,Always,Always,Always,Always,Always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Fully understood all questions,None at all,70798726
2026-08-30 19:17:42,2026-08-30 19:34:23,IP Address,100,1001,True,2026-08-30 19:34:24,R_5oHe3EueHlKieKt,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Rialto,Male,,11,6th Grade,No,No,Asian,Asian,Chinese,,Chinese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,20,11,Pretty well,Very well,Mandarin,A little,1,Married,In a book club from student Kryster,Not really,Not really,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not really,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Often,Always,Often,Often,Always,Sometimes,Always,Always,Always,Often,Strongly agree,Strongly agree,Strongly agree,I spend time with my kid a lot. We watch movies together and play board games. I also tuck in my child every night.,Often,Often,Often,Often,Always,Often,Often,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,we have a lot of quality time together,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Fully understood all questions,None at all,89320895
2026-08-31 14:16:10,2026-08-31 14:25:17,IP Address,100,547,True,2026-08-31 14:25:17,R_5FbnfrVK1VCBUuQ,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Fontana,Male,,8,3rd Grade,No,No,Asian,Asian,Chinese,,Chinese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,19,8,Pretty well,Pretty well,Mandarin,A little,0,Married,My friend's daughter told me about it,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not really,Not really,Not True,Not True,Not True,Always,Sometimes,Sometimes,Often,Often,Sometimes,Always,Always,Often,Sometimes,Agree,Strongly agree,Agree,"take care of him and make him meals, take him to school every day",Sometimes,Sometimes,Often,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Often,Always,Always,Always,Always,Often,Sometimes,Often,Often,Always,Always,Often,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Often,Often,Often,Often,Often,Sometimes,Often,Often,Sometimes,Often,Agree,Agree,Agree,she does a lot of things like makes my lunch and dinner,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Often,Often,Sometimes,Often,Often,Always,Often,Sometimes,Sometimes,Understood most questions,None at all,41283817
2026-08-31 14:29:01,2026-08-31 14:41:54,IP Address,100,773,True,2026-08-31 14:41:55,R_3MaGyOcpa6LkKjV,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Fontana,Male,,7,2nd Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,28,7,Pretty well,Pretty well,Korean,Not at all,3,Married,I heard about this study during my weekly reading meeting from one of my friend's kid Kryster,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"I show love by spending quality time with my child, giving hugs and encouragement, and creating a safe, loving environment where they feel secure.",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"My mom shows me love by making my favorite food, giving me big hugs, and playing games with me when I get home.",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Fully understood all questions,None at all,69013101
2026-08-31 14:49:57,2026-08-31 15:00:36,IP Address,100,638,True,2026-08-31 15:00:36,R_5drX2yuKa6MvO07,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Riverside,Female,,11,6th Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,22,11,Very well,Very well,Korean,Very well,1,Married,Your student Kryster announced it at my book club,Not really,Not really,Definitely does not apply,Definitely does not apply,Not really,Not really,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Often,Often,Often,Often,Always,Often,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"By reading bedtime stories, celebrating small wins, and creating special daily traditions, I let my child know they are loved and that it's always okay to make mistakes.",Often,Often,Often,Often,Often,Sometimes,Often,Never,Often,Sometimes,Often,Often,Always,Often,Often,Always,Always,Often,Often,Often,Always,Always,Often,Never,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,She gives me fruit every day after school and comes to all my events at school.,Often,Often,Often,Often,Often,Sometimes,Often,Often,Often,Often,Often,Often,Always,Always,Always,Always,Often,Often,Always,Always,Always,Always,Always,Always,Fully understood all questions,None at all,22583125
2026-08-31 17:53:27,2026-08-31 18:02:49,IP Address,100,561,True,2026-08-31 18:02:50,R_117r8YmSHIF3zRq,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Chino Hills,Male,,6,1st Grade,No,No,Asian,Asian,Chinese,,Chinese,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,15,6,A little,Pretty well,Cantonese,Pretty well,0,Married,Heard it from Kryster during book club.,Definitely does not apply,Not really,Definitely does not apply,Definitely does not apply,"Neutral, not sure",Definitely does not apply,Definitely does not apply,Definitely does not apply,Somewhat True,Not True,Not True,Always,Sometimes,Sometimes,Sometimes,Often,Sometimes,Always,Often,Often,Sometimes,Agree,Agree,Agree,I make sure he's fed and let him watch his favorite show on the TV while I read my book next to him.,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Always,Often,Often,Often,Often,Often,Often,Sometimes,Sometimes,Often,Always,Often,Often,Sometimes,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Sometimes,Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Often,Sometimes,Strongly agree,Agree,Agree,she buys me snacks and lets me play games and hugs me sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Never,Often,Never,Never,Never,Often,Often,Often,Often,Often,Often,Often,Often,Sometimes,Often,Often,Often,Sometimes,Sometimes,Understood most questions,A moderate amount,36534258
2026-08-31 18:08:10,2026-08-31 18:15:57,IP Address,100,466,True,2026-08-31 18:15:58,R_1NBTiQ2hgQI9ZSM,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Fontana,Male,,13,8th Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,27,13,Very well,Pretty well,Korean,A little,1,Married,Lovely Kryster and I had a conversation about it!,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,I literally love doing everything with my kid! From blasting music in the car and singing with him to telling him how proud I am as his mother every day. It brings me so much joy!,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Always,Always,Always,Always,Always,Never,Always,Always,Always,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"She always tells me that she loves me, gives me money for whenever I want to hang out with my friends, and always comes out to support me at my games.",Always,Always,Always,Always,Always,Always,Always,Never,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Fully understood all questions,None at all,29129974
2026-08-31 18:18:48,2026-08-31 18:31:13,IP Address,100,745,True,2026-08-31 18:31:14,R_1NgARBumAjfRlGT,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Chino Hills,Male,,8,3rd Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,19,8,Very well,Very well,Korean,Pretty well,0,Married,I heard about this study from my friend’s daughter Kryster,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not really,Definitely does not apply,Definitely does not apply,Not really,Definitely does not apply,Not True,Not True,Not True,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Agree,Hugging my kid all the time helps a lot. Just giving them the idea that I’m living for them,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,She talks to me a lot and wants to know how my day is,Always,Always,Often,Often,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Understood most questions,None at all,42630296
2026-08-31 18:18:33,2026-08-31 18:31:15,IP Address,100,761,True,2026-08-31 18:31:15,R_1GcTBftxEa46vct,anonymous,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,"Yes, my child is capable of understanding this study","Yes, my child wants to be in this research study","I confirm that my child is not present, and my child will not see my following answers.",United States of America,California,Riverside,Female,,9,4th Grade,No,No,Asian,Asian,Koreans,,Koreans,,First-generation (I was born outside ${q://QID1323330112/ChoiceGroup/SelectedChoices} and immigrated here),,"Second-generation (My child was born in ${q://QID1323330112/ChoiceGroup/SelectedChoices}, and I or my partner immigrated here)",,32,9,Pretty well,Pretty well,None,Not at all,3,Married,Kryster Labarda,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Definitely does not apply,Not True,Not True,Not True,Often,Always,Often,Often,Often,Often,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,"I show love to my kid through being there for them emotionally, cooking every day, being physically affectionate, giving them words of affirmation, and being a good mom overall.",Always,Always,Always,Always,Always,Always,Always,Always,Often,Often,Often,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Often,Often,Often,"I understand that my child will be answering the following questions, and I will limit my influence to the best of my abilities",Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,she cooks for me all the time and gives me snacks when im hungry and she stays with me when im scared to go to sleep,Always,Always,Always,Always,Always,Always,Always,Always,Always,Often,Often,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Fully understood all questions,None at all,84053394
2026-08-25 09:38:14,2026-08-25 09:39:41,IP Address,4,86,False,2026-09-01 09:39:41,R_6vZx8Ml7BtCBwQN,qr,EN,"I confirm that I am over 18 years old.,I confirm that I can read in English.,I consent to my child between 6-13 years old to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21936542
